SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
MARLBORO - TROPICAL SPLASH MENTHOL KS RCS C MUL WHITE - GENERIC DF-ENG TXT,200,138525,Morocco,Agadir,PMI
WINSTON - EXPAND DUO KS BOX C,400,121580,Turkey,Antalya Airport,JTI
MARLBORO - RED 3.5 KS BOS 600 SPECIAL OUTER - UAE DF,600,125572,United Arab Emirates,Ras El Khaymah,PMI
MARLBORO - WHITE (3.5) KS RCS WHITE - GENERIC DF-ENG TXT - SAUDI ARABIA,200,125066,Saudi Arabia,RIYADH,PMI
STATE EXPRESS 555 - GOLD KS BOX,200,59744,China,Urumchi Diwobao,BAT
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Harbin Taiping,NANYANG BROTHERS
ROTHMANS - DEMI (BLUE) KS ROUND CORNER PILLOW PACK SLIMS,600,103988,Bahrain,Manama,BAT
MARLBORO - SHUFFLE MENTHOL KS RCS C MUL WHITE - GENERIC DF-ENG TXT,200,123493,Bahrain,Manama,PMI
DAVIDOFF - GOLD KS BOX,200,88458,Turkey,Adana Airport,IMPERIAL BRANDS
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,200,125044,Great Britain,Humberside,PMI
MARLBORO - EDGE (2.0) KS BOX SUPERSLIMS DCV WHITE - SOUTH ASIA DF,200,104588,Maldives,Male,PMI
MEVIUS - SKY BLUE KS RCB,200,89726,China,Mudanjiang Hailang,JTI
SOBRANIE - BLACK RUSSIAN KS BOX,200,44857,China,Mudanjiang Hailang,JTI
MARLBORO - TOUCH AQUA KS RCS 600 C SLIMS WHITE - TURKEY DF,600,122201,Turkey,Denizli Cardak Airport,PMI
DUNHILL - (BLUE) KS BOX,200,49364,China,Nanning Wuxu,BAT
SEVEN STARS - 10 KS BOX,200,94949,South Korea,Cheongju,JTI
PHILIP MORRIS - KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,122362,French Guyana,Cayenne,PMI
STATE EXPRESS 555,200,38071,China,Shenyang Taoxian,BAT
SILK CUT - SILVER KS BOX,200,46016,Great Britain,East Midlands,JTI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105695,China,Changsha Huanghua,PMI
STERLING - KS BOX,400,44904,Great Britain,Edinburgh,JTI
WINSTON - BLUE KS BOX,200,54088,Great Britain,Glasgow,JTI
DUNHILL - SWITCH (BLACK - GREEN) KS OCTAGONAL PACK C,400,103541,Brazil,Natal,BAT
SILK CUT - BLUE KS BOX,200,46015,Ireland,Cork,JTI
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - ITALY DF - IDM ITALY,200,122502,Italy,Florence,PMI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122766,France,Nantes,PMI
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,India,Bangalore,JTI
PARLIAMENT - AQUA BLUE KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122939,India,Bangalore,PMI
ESSE - GOLDEN LEAF 100's BOX SUPERSLIMS,200,54947,India,Bangalore,KT & G
MILD SEVEN - LIGHTS KS BOX,200,44119,China,Xuzhou Guanyin,JTI
CAMEL - ACTIVATE (BLUE) KS CURVE PACK C,600,91604,Morocco,Marrakech,JTI
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Curazao,Curacao,PMI
BENSON & HEDGES - GOLD KS BOX,400,42846,Tunisia,Tunis,BAT
GLAMOUR - PINKS 100's L-STICK BOX SUPERSLIMS,200,54224,Tunisia,Tunis,JTI
WEST - RED KS BOX,200,46023,Albania,Tirana,IMPERIAL BRANDS
ESSE - SPECIAL GOLD 100's BOX SUPERSLIMS,200,52613,Turkey,Istanbul Asia Airport,KT & G
WINSTON - BLUE KS RCB,200,53483,Ivory Coast,Abidjan,JTI
MAYFAIR - KS BOX,200,44279,Great Britain,Bournemouth,JTI
MARLBORO - (RED FWD) KS RCB 400 TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,400,122747,Great Britain,Bournemouth,PMI
STERLING - DUAL KS BOX C,400,99392,Great Britain,Bournemouth,JTI
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122449,Spain DP,Almeria,PMI
SILK CUT - PURPLE KS BOX,200,45375,Spain DP,Almeria,JTI
VOGUE - MENTHOL 100's BOX SLIMS,600,45100,Morocco,Agadir,BAT
KARELIA - KS BOX,200,70405,Greece,Rhodes,KARELIA TOBACCO
MARLBORO - (GOLD 3.0) KS RCB 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GREECE,400,121249,Greece,Rhodes,PMI
MARLBORO - GOLD (3.5) 100's BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,123064,Germany,Dortmund,PMI
STATE EXPRESS 555,200,38071,China,Fuzhou Changle,BAT
L&M - BLUE LABEL KS RCB - TURKEY DF,200,42446,Turkey,Gaziantep Airport,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,China,Xiamen Gaoqi,BAT
DUNHILL - COURTLEIGH BLEND KS OCTAGONAL PACK RE-SEAL,200,70149,South Africa,Cape Town,BAT
SOBRANIE - COLOURS 100's SHOULDER PACK,200,115675,Russia,Krasnoyarsk,JTI
PUEBLO - BLUE KS BOX,200,56602,Switzerland,Geneva,POESCHL TABAK
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C JUMBO WHITE - TURKEY DF,200,98190,Turkey,Samsun Airport,PMI
KARELIA - SLIMS (CREME COLOR) 100's BOX SUPERSLIMS,200,54100,Turkey,Diyarbakir Airport,KARELIA TOBACCO
BERKELEY - SUPERKINGS MENTHOL 100's BOX,200,42870,Turkey,Diyarbakir Airport,JTI
NEWS - KS BOX,400,44311,France,Toulouse,IMPERIAL BRANDS
WINSTON - EXPAND DUO KS BOX C,200,121580,Dominican Republic,Punta Cana - Higuey,JTI
WINSTON - (RED) KS BOX,200,56993,China,Shanghai Hongqiao,JTI
OME - (PINK) 100's L-STICK BOX SUPERSLIMS,200,57352,Turkey,Gaziantep Airport,KARELIA TOBACCO
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Macedonia,Ohrid,PMI
WINSTON - BLUE KS BOX,400,54088,Guadalupe,Pointe-a-Pitre,JTI
WINSTON - CLASSIC KS RCB,200,54448,Turkey,Trabzon Airport,JTI
MARLBORO - DOUBLE FUSION MENTHOL KS BOX C TRU WHITE - GENERIC DF-ENG TXT,200,125084,Mexico,La Paz Manuel Marquez de Leon,PMI
DUNHILL - (BLUE) KS BOX,200,49364,Hong Kong,Hong Kong,BAT
JOHN PLAYER SPECIAL - BLACK ORIGINAL KS BOX,200,50525,Spain DP,Gerona,IMPERIAL BRANDS
THE KING - BLUE KS BOX,200,106307,Spain,Madrid Barajas,KING'S TOBACCO
L&M - BLUE LABEL (5.0 CWB) KS RCB WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,139321,Bosnia-Herzegovinia,Banja Luka,PMI
WINSTON - (RED) KS BOX,200,56993,China,Yancheng Nanyang,JTI
WINSTON - KS BOX,200,45182,China,Yancheng Nanyang,JTI
DAVIDOFF - CLASSIC KS BOX,400,88459,Saudi Arabia,Jeddah,IMPERIAL BRANDS
WEST - BLUE KS BOX,400,46754,Saudi Arabia,Jeddah,IMPERIAL BRANDS
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,200,88913,Kuwait,Kuwait,IMPERIAL BRANDS
WINSTON - SILVER KS BOX,200,55025,Russia,Moscow - Sheremetyevo,JTI
SUPERKINGS - BLUE 100's BOX,200,46019,Spain DP,Mahon Airport,IMPERIAL BRANDS
DAVIDOFF - MENTHOL 90's BOX,200,47107,China,Shanghai Pudong,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GERMANY,400,122367,Germany,Munster-Osnabruck,PMI
L&M - INTERNATIONAL RED KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,138522,Martinique,Fort-de-France,PMI
PARLIAMENT - NIGHT BLUE KS RCB WHITE - TURKEY DF,200,85806,Turkey,Istanbul Asia Airport,PMI
DAVIDOFF - (WHITE) KS BOX,200,70865,China,Chengdu Tianfu,IMPERIAL BRANDS
STATE EXPRESS 555,200,38071,China,Chengdu Tianfu,BAT
CAMEL - (BLUE) KS BOX,200,45351,Tunisia,Monastir,JTI
MARLBORO - (RED FWD) KS RCS WHITE - RUSSIA DF - IDM RUSSIA,200,121956,Russia,Moscow - Vnukovo,PMI
MARLBORO - LUNA SHUFFLE MENTHOL KS RCS (PROMO) C MUL WHITE - GENERIC DF-ENG TXT,200,138965,Egypt,Cairo,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,Saudi Arabia,Medina,PMI
PIANISSIMO - PRECIA MENTHOL MENTHOL 100's RCB SUPERSLIMS,200,71002,Japan,Osaka - Kansai,JTI
DAVIDOFF - LIGHTS KS BOX,200,47571,China,Hangzhou Xiaoshan,IMPERIAL BRANDS
LUCKY STRIKE - CHILLBERRY 8 MENTHOL KS BOX C,200,131995,Japan,Tokyo - Narita,BAT
DUNHILL - NEW 3MG KS OCTAGONAL PACK,200,97341,Japan,Tokyo - Narita,BAT
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Mexico,Queretaro,PMI
CHESTERFIELD - ORIGINAL BLUE KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,121897,France DP,Tarbes - Lourdes,PMI
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM SWEDEN,400,122410,Sweden,Malmo,PMI
MARLBORO - DRY MENTHOL 8 (2.5) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,124463,China,Guangzhou Baiyun,PMI
DUNHILL - (WHITE) KS BOX,200,53297,China,Guangzhou Baiyun,BAT
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Brazil,Rio de Janeiro,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT,400,123649,Mexico,Cancun,PMI
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,Mexico,Cancun,JTI
WINSTON - SUPER LIGHTS 100's BOX SUPERSLIMS,600,54250,Turkey,Izmir Airport,JTI
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Aruba,Oranjestad,PMI
SILK CUT - PURPLE KS BOX,200,45375,Germany,Munich,JTI
LUCKY STRIKE - CLICK & ROLL KS BOX C,600,59257,Turkey,Istanbul Asia Airport,BAT
MARLBORO - (RED FWD) KS BOX 400 - CES-EE-CA DF-ENG GHW,400,98183,Kazakhstan,Astana,PMI
L&M - RED LABEL (NON TRAVEL) KS RCB - ENGLISH GHW TPD2 DF - IDM BULGARIA,200,120931,Bulgaria,Sofia,PMI
WINSTON - CLASSIC KS BOX,400,54087,Mexico,Puerto Vallarta,JTI
JOHN PLAYER SPECIAL - BLUE KS BOX,200,51575,Ireland,Dublin,IMPERIAL BRANDS
STERLING - KS BOX,400,44904,Great Britain,London Gatwick,JTI
WINSTON - CLASSIC KS BOX,400,54087,Dominican Republic,Puerto Plata,JTI
MARLBORO - (RED FWD) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122765,France,Paris Orly,PMI
MARLBORO - RED 3.5 KS BOX (PROMO) - KOREA DF,200,147070,South Korea,Incheon,PMI
WEST - RED KS BOX,200,46023,Russia,Moscow - Sheremetyevo,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS BOX - ENGLISH GHW TPD2 DF - IDM FINLAND,200,124260,Finland,Helsinki-Vantaa,PMI
ESSE - (GREEN) MENTHOL 100's BOX SUPERSLIMS,200,52454,China,Weihai Dashuibo,KT & G
BENSON & HEDGES - KS BOX,600,45433,Great Britain,Manchester,BAT
MARLBORO - DOUBLE BURST (2.0) MENTHOL KS BOX C WHITE - INDOCHINA DF,200,98692,Laos,Vientiane,PMI
UNDEFINED,0,0,Sri Lanka,Bandaranaike,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM LITHUANIA,200,123053,Lithuania,Vilnius,PMI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM LITHUANIA,200,125443,Lithuania,Vilnius,PMI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM GREECE,200,125450,Greece,Thessaloniki,PMI
WEST - SILVER KS BOX,200,46755,China,Jinan Xiaoqiang,IMPERIAL BRANDS
ESSE - PRESSO 100's BOX SUPERSLIMS,200,89342,South Korea,Seoul,KT & G
DAVIDOFF - MAGENTA KS OCTAGONAL PACK SUPERSLIMS,200,103408,Cambodia,Phnom Penh,IMPERIAL BRANDS
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Spain,Murcia,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCB - GEORGIA DF,200,123662,Georgia,Kutaisi,PMI
LAMBERT & BUTLER - KS BOX,600,43912,Morocco,Rabat,IMPERIAL BRANDS
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - ITALY DF - IDM ITALY,200,122502,Italy,Venice,PMI
PUEBLO - BLUE KS BOX,400,56602,Turkey,Ankara Airport,POESCHL TABAK
MARLBORO - GOLD (3.5) KS RCB WHITE - INDOCHINA DF,200,122665,Vietnam,Ho Chi Minh,PMI
UNDEFINED,200,0,Vietnam,Ho Chi Minh,BAT
DUNHILL - (GOLD) KS BOX,200,50827,United Arab Emirates,Sharjah,BAT
MARLBORO - EDGE (2.0) KS BOX SUPERSLIMS DCV WHITE - JORDAN DF,200,104587,Jordan,Aqaba,PMI
CAMEL - BLUE KS BOX,200,52735,Canary Islands,Fuerteventura,JTI
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Ethiopia,Addis Ababa,PMI
MARLBORO - TOUCH 3.5 KS RCT SLIMS WHITE - ENGLISH GHW TPD2 DF - IDM GREECE,200,124700,Greece,Zakynthos,PMI
KENT - NANOTEK 2.0 (WHITE) KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,70640,Turkey,Kayseri Airport,BAT
UNDEFINED,0,0,Japan,Fukushima,JTI
UNDEFINED,0,0,India,Amritsar,KING'S TOBACCO
WINSTON - EXPAND PURPLE MINT KS BOX C,400,114497,Turkey,Istanbul Asia Airport,JTI
MEVIUS - E-SERIES OPTION PURPLE 5 MENTHOL KS BOX C,200,126172,Indonesia,Ngurah Rai,JTI
EXPORT A - FULL FLAVOUR KS BOX,200,57328,Jamaica,Montego Bay,JTI
DAVIDOFF - SILVER 100's BOX SUPERSLIMS,200,57669,China,Yanji Zhaoyangchuan,IMPERIAL BRANDS
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Yanji Zhaoyangchuan,BAT
PHILIP MORRIS - KS BOX TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,200,137081,France DP,Bordeaux,PMI
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCS C WRG JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122897,Morocco,Tangier,PMI
CAMEL - BLUE KS BOX,600,52735,Switzerland,Basel,JTI
KENT - MIX AROMA KS RCB C,200,101267,Switzerland,Basel,BAT
MARLBORO - DOUBLE BURST (2.0) MENTHOL KS BOX C JUMBO WHITE - RUSSIA DF - IDM RUSSIA,200,121998,Russia,Astrakhan,PMI
GAULOISES - BLONDES (RED) KS BOX,200,45358,Turkey,Bodrum Airport,IMPERIAL BRANDS
UNDEFINED,0,0,Australia,Sydney,BAT
NEWS - KS BOX,400,44311,Reunion,Roland Garros,IMPERIAL BRANDS
VOGUE - LUXURY SLIMS 100's BOX SUPERSLIMS,200,51663,South Africa,Johannesburg,BAT
DAVIDOFF - (WHITE) KS OCTAGONAL PACK SLIMS,400,91764,United Arab Emirates,Abu Dhabi,IMPERIAL BRANDS
PARLIAMENT - NIGHT BLUE KS RCB WHITE - CES-EE-CA DF-ENG TXT,200,99016,Uzbekistan,Tashkent,PMI
MARLBORO - RED 3.5 KS BOX 400 TRANSPARENT BUNDLE - ITALY DF - IDM ITALY,400,125682,Italy,Naples,PMI
DAVIDOFF - GOLD KS BOX,200,88458,Morocco,Casablanca,IMPERIAL BRANDS
GAULOISES - BLONDES (RED) KS BOX,400,45358,Morocco,Casablanca,IMPERIAL BRANDS
WEST - SILVER KS BOX,200,46755,Russia,St. Petersburg Pulkovo,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX 600 SPECIAL OUTER - TURKEY DF - BASE PRODUCT DF,600,120741,Turkey,Antalya Airport,PMI
BENSON & HEDGES - SILVER KS BOX,200,42858,Tanzania,Dar Es Salaam,BAT
PALL MALL - (BLUE) KS BOX,200,51685,Morocco,Essaouira,BAT
L&M - BLUE LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123639,Morocco,Essaouira,PMI
CAMEL - ESSENTIAL (BLUE) KS BOX,200,58457,France DP,Nice,JTI
WINSTON - BLUE KS BOX,200,54088,Brazil,Sao Paulo - Guarulhos,JTI
DUNHILL - SWITCH (GREEN) KS OCTAGONAL PACK C,200,103540,Tunisia,Enfidha,BAT
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,France,Marseille,BAT
WINSTON - CABIN 8 KS BOX,200,99617,Japan,Fukuoka,JTI
LAMBERT & BUTLER - KS BOX,200,43912,Ghana,Accra,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX - SPAIN DF - IDM SPAIN,200,125679,Spain,Ibiza,PMI
MARLBORO - FOREST MIST MENTHOL 100's BOX C STY SUPERSLIMS WHITE - KOREA DF - IDM KOREA,200,142108,South Korea,Busan - Kimhae,PMI
MARLBORO - (RED FWD) KS RCB TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,200,125037,Great Britain,Leeds Bradford,PMI
PALL MALL - (BLUE) KS BOX,200,51685,Turkey,Antalya Gazipasa Airport,BAT
MARLBORO - FLAVOR MIX (FWD) KS BOX - TURKEY DF,200,95449,Turkey,Antalya Gazipasa Airport,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB 600 - TURKEY DF,600,122591,Turkey,Antalya Gazipasa Airport,PMI
PALL MALL - RED KS BOX,400,46000,Turkey,Antalya Gazipasa Airport,BAT
SILK CUT - SILVER KS BOX,200,46016,Greece,Santorini,JTI
LUCKY STRIKE - ORIGINAL SILVER (BLUE) KS BOX,200,57677,China,Nanchang Changbei,BAT
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Spain DP,Sevilla,BAT
FORTUNA - AZUL KS BOX,200,55863,Spain DP,Sevilla,IMPERIAL BRANDS
BENSON & HEDGES - (RED) KS BOX,200,69843,Senegal,Leopold Sedar Senghar,BAT
SUPERKINGS - KS BOX,200,46746,Mexico,Mexico City,IMPERIAL BRANDS
PALL MALL - (BLUE) KS BOX,200,51685,Morocco,Agadir,BAT
MARLBORO - (GOLD 3.0) KS RCB 400 - AFRICA DF-ENG TXT,400,114699,Burundi,Bujumbura,PMI
NEWS,600,40461,Morocco,Agadir,IMPERIAL BRANDS
UNDEFINED,0,0,Colombia,Cali,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Sri Lanka,Colombo,BAT
UNDEFINED,0,0,United Arab Emirates,Ras El Khaymah,BAT
LAMBERT & BUTLER - KS BOX,200,43912,Spain,Alicante,IMPERIAL BRANDS
PALL MALL - BLUE KS BOX,200,45999,Saudi Arabia,RIYADH,BAT
WINSTON - (RED) KS BOX,200,56993,China,Urumchi Diwobao,JTI
PANDA - KS BOX,200,51675,China,Urumchi Diwobao,CHINA NATIONAL
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Turkey,Antalya Airport,IMPERIAL BRANDS
NATURAL AMERICAN SPIRIT - (YELLOW) KS SOFT,200,49916,Mexico,Mazatlan,JTI
DUNHILL - INTERNATIONAL KS BOX,400,47577,Mexico,Mazatlan,BAT
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCB C WRG WHITE - TURKEY DF,200,122704,Turkey,Adana Airport,PMI
DAVIDOFF - CLASSIC KS BOX,400,88459,Turkey,Adana Airport,BAT
CHUNGHWA - KS SOFT,200,47099,China,Changchun Longjia,CHINA NATIONAL
LAMBERT & BUTLER - KS BOX,200,43912,Great Britain,Humberside,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX - SOUTH ASIA DF,200,98258,Maldives,Male,PMI
DAVIDOFF - GOLD 90's OCTAGONAL PACK SUPERSLIMS,200,48608,Turkey,Denizli Cardak Airport,IMPERIAL BRANDS
SALEM - KS SOFT,200,49692,China,Yinchuan Hedong,JTI
MARLBORO - DRY MENTHOL 8 (2.5) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,124463,China,Yinchuan Hedong,PMI
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Kunming Wujiaba,NANYANG BROTHERS
MARLBORO - TROPICAL SPLASH MENTHOL KS BOX C MUL WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,125149,China,Kunming Wujiaba,PMI
STERLING - MENTHOL MENTHOL KS BOX,200,58605,Spain DP,Reus,JTI
FORTUNA - KS BOX,600,43467,Morocco,Nador,IMPERIAL BRANDS
ROTHMANS - (BLUE) KS BOX,200,46008,Armenia,Yerevan,BAT
RICHMOND - SUPERKINGS 100's BOX,400,44644,Great Britain,East Midlands,IMPERIAL BRANDS
OME - 100's L-STICK BOX SUPERSLIMS,200,103401,Great Britain,Edinburgh,KARELIA TOBACCO
ROTHMANS - (BLUE) KS BOX,200,46008,Great Britain,Edinburgh,BAT
ROTHMANS - (BLUE) KS BOX,400,46008,Great Britain,London Stansted,BAT
STERLING - KS BOX,400,44904,Great Britain,Glasgow,JTI
DAVIDOFF - GOLD KS OCTAGONAL PACK,200,60523,Brazil,Natal,IMPERIAL BRANDS
LUCKY STRIKE - AMBER KS BOX C,200,127567,Brazil,Natal,BAT
SILK CUT - PURPLE KS BOX,200,45375,Ireland,Cork,JTI
ROTHMANS - (BLUE) KS BOX,200,46008,Great Britain,Birmingham,BAT
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,France,Nantes,BAT
UNDEFINED,0,0,Rwanda,Kigali,JTI
MEVIUS - ORIGINAL KS BOX,200,87831,India,Bangalore,JTI
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,Great Britain,Bristol,JTI
JOHN PLAYER SPECIAL - BLUE KS BOX,200,51575,Great Britain,Bristol,IMPERIAL BRANDS
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - GENERIC DF-ENG TXT,200,125087,Curazao,Curacao,PMI
RAISON - FRENCH BLACK KS BOX C,200,102693,South Korea,Muan,KT & G
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - GENERIC DF-ENG TXT,200,139312,Guatemala,Guatemala City,PMI
MARLBORO - (RED FWD) KS RCB 400 TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,400,122747,Great Britain,Aberdeen,PMI
GEORGE KARELIAS AND SONS - LIGHTS LS SHOULDER PACK,200,48088,Greece,Chania,KARELIA TOBACCO
VOGUE - CLIC BLEUE 100's BOX C SUPERSLIMS,200,104076,Tunisia,Jerba,BAT
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCS C WRG JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122897,Tunisia,Jerba,PMI
CHUNGHWA - KS BOX,200,43087,China,Xian Xianyang,CHINA NATIONAL
LUCKY STRIKE - CLICK & ROLL KS BOX C,200,59257,Nigeria,Abuja,BAT
CAMEL - (YELLOW) KS BOX,200,49844,Poland,Gdansk,JTI
WEST - SILVER KS BOX,600,46755,Turkey,Istanbul Asia Airport,IMPERIAL BRANDS
BENSON & HEDGES - GOLD KS BOX,600,42846,Turkey,Istanbul Asia Airport,BAT
ESSE - CHANGE 1MG 100's BOX SUPERSLIMS,200,100799,Turkey,Istanbul Asia Airport,KT & G
DAVIDOFF - MAGENTA KS OCTAGONAL PACK SUPERSLIMS,200,103408,Morocco,Casablanca,IMPERIAL BRANDS
WINSTON - KS SOFT,400,45184,Morocco,Casablanca,JTI
SILK CUT - SILVER KS BOX,200,46016,Great Britain,Bournemouth,JTI
BENSON & HEDGES - GOLD KS BOX,200,42846,Morocco,Fes,BAT
NEWS,200,40461,Morocco,Fes,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX 400 - CES-EE-CA DF-ENG GHW,400,98183,Kazakhstan,Almaty,PMI
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,Brazil,Brasilia,PMI
MARLBORO - BLUE ICE (2.0) MENTHOL KS BOX C WHITE - SOUTH AFRICA DF,200,100017,South Africa,Cape Town,PMI
PARLIAMENT - NIGHT BLUE KS RCB 600 WHITE - TURKEY DF,600,70909,Turkey,Samsun Airport,PMI
WEST - SILVER KS BOX,200,46755,Spain DP,Malaga,IMPERIAL BRANDS
KENT - HD (BLUE) KS RCB,200,57750,Turkey,Gaziantep Airport,BAT
MARLBORO - (RED FWD) KS BOX 400 - AFRICA DF-ENG TXT,400,98238,Angola,Luanda,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB - TURKEY DF,200,122610,Turkey,Trabzon Airport,PMI
VOGUE - SUPER SLIMS MENTHOL 100's BOX SUPERSLIMS,200,45104,Brazil,Recife,BAT
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB 600 SPECIAL OUTER - UNITED KINGDOM DF - IDM UNITED KINGDOM,600,122750,Great Britain,Liverpool,PMI
WINSTON - BLUE KS BOX,200,54088,Mexico,Guadalajara,JTI
L&M - BLUE LABEL (5.0 CWB) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT,400,123649,Brazil,Viracopos,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM LITHUANIA,400,123062,Lithuania,Kaunas,PMI
ROTHMANS - (BLUE) KS BOX,400,46008,Kuwait,Kuwait,BAT
DAVIDOFF - MAGENTA KS OCTAGONAL PACK SUPERSLIMS,200,103408,Bosnia-Herzegovinia,Banja Luka,IMPERIAL BRANDS
MARLBORO - DOUBLE FUSION MENTHOL KS BOX C TRU WHITE - GENERIC DF-ENG TXT,200,125084,Caribbean Other,Port-au-Prince (Haiti),PMI
MERIT - (ORANGE) KS BOX - ITALY DF - IDM ITALY,200,120994,Italy,Milan - Malpensa,PMI
MARLBORO - TOUCH BLUE KS DSP 600 SLIMS TRANSPARENT BUNDLE WHITE - TURKEY DF,600,124504,Turkey,Istanbul Asia Airport,PMI
DOUBLE HAPPINESS - KS SOFT,200,47113,China,Chengdu Tianfu,NANYANG BROTHERS
MARLBORO - MENTHOL 8 MENTHOL KS BOX 400 SPECIAL OUTER WHITE - JAPAN DF,400,114728,Japan,Osaka - Kansai,PMI
