IATA,CLUSTER_IATA,SIMILARITY_SCORE,RANK
PAP,TRF,0.999891582647,1
PAP,UET,0.999701319335,2
PAP,NPE,0.999439142968,3
PAP,BEN,0.999291032945,4
PAS,OER,0.999424242424,1
PAS,BRI,0.999358481989,2
PAS,RUN,0.999185879162,3
PAS,MAN,0.997594191469,4
PAT,CRL,0.995674627927,1
PAT,FUG,0.991701263920,2
PAT,ROI,0.986830067051,3
PAT,HTS,0.982994839778,4
PAV,VOZ,0.999806736328,1
PAV,ALF,0.999587991210,2
PAV,BDU,0.999457858677,3
PAV,AOE,0.999368076254,4
PBC,MUX,0.999639627691,1
PBC,UDI,0.999564886296,2
PBC,IOS,0.998882435810,3
PBC,OMA,0.998599072908,4
PBG,HPG,0.999909539071,1
PBG,JKH,0.999420990636,2
PBG,GRB,0.998597556701,3
PBG,BIS,0.998110849205,4
PBH,SSH,0.998128461389,1
PBH,AGT,0.997156344227,2
PBH,MWZ,0.996952810674,3
PBH,PEW,0.995920448080,4
PBI,KSY,0.999977257718,1
PBI,LIN,0.999974045731,2
PBI,DMM,0.996444142248,3
PBI,IJK,0.994951634256,4
PBM,XRY,0.999259199595,1
PBM,ROV,0.999193899745,2
PBM,CMJ,0.998993642645,3
PBM,ABZ,0.998739122906,4
PBO,BOG,0.998685310695,1
PBO,SOC,0.998375487193,2
PBO,GOI,0.996318071793,3
PBO,USU,0.991637073448,4
PCL,CKS,0.994176307349,1
PCL,ISG,0.993717068296,2
PCL,PEN,0.991861358360,3
PCL,MIA,0.986382641027,4
PDG,ORD,0.998604340684,1
PDG,BSD,0.998220639908,2
PDG,TU_034-01,0.997448151012,3
PDG,EWR,0.995594593203,4
PDL,ODB,0.999933387480,1
PDL,GLT,0.999037788755,2
PDL,FRU,0.997009655219,3
PDL,TOD,0.995509794338,4
PDP,VAR,0.999377092413,1
PDP,BGI,0.999129436254,2
PDP,LPI,0.997698281250,3
PDP,YTZ,0.997469812455,4
PDX,JYV,0.999542846290,1
PDX,TUU,0.998847230471,2
PDX,JOG,0.996832644950,3
PDX,TU_022-02,0.995490551052,4
PED,RST,0.999681676621,1
PED,MBS,0.998974296287,2
PED,YTS,0.998610516637,3
PED,EWN,0.996214797848,4
PEE,NCL,0.999971226479,1
PEE,LPQ,0.999483363319,2
PEE,EVN,0.998138696240,3
PEE,ABV,0.997850265425,4
PEG,OMA,0.997078425259,1
PEG,MLO,0.996934505363,2
PEG,IOS,0.996795062357,3
PEG,PBC,0.995677498167,4
PEI,REL,0.999296463885,1
PEI,VIX,0.999010250158,2
PEI,CJM,0.998636256328,3
PEI,MDZ,0.997125273542,4
PEK,DEN,0.998242408707,1
PEK,JUJ,0.994386715613,2
PEK,NKM,0.991841812539,3
PEK,IBR,0.987253016606,4
PEM,MDZ,0.998878685090,1
PEM,CUF,0.998859344336,2
PEM,ZTH,0.997491428506,3
PEM,VIX,0.996993708474,4
PEN,MIA,0.994521282667,1
PEN,PCL,0.991861358360,2
PEN,SDK,0.990898698541,3
PEN,TFN,0.990609572384,4
PER,USH,0.999251300764,1
PER,MKY,0.999047051113,2
PER,OZC,0.998731614895,3
PER,ZOS,0.997077222785,4
PEW,MWZ,0.998967637406,1
PEW,AGT,0.998764103853,2
PEW,REN,0.998194971340,3
PEW,AMM,0.995965245372,4
PFN,PKX,-18.249612839445,1
PFN,RPT,-19.948304924242,2
PFN,MZG,-29.330385956096,3
PFN,DMK,-29.412041345987,4
PFO,MXL,0.994309902174,1
PFO,DOH,0.987885707641,2
PFO,SVO,0.985361969945,3
PFO,DED,0.983967620233,4
PGD,LKO,0.997126719729,1
PGD,RMQ,0.995359689015,2
PGD,AQG,0.990191010159,3
PGD,PLW,0.987996650931,4
PGF,DAR,0.999735552304,1
PGF,SLU,0.999674686894,2
PGF,TU_048-07,0.999626068878,3
PGF,BLI,0.999432825142,4
PGK,YIH,0.962331976982,1
PGK,KOP,0.962104761669,2
PGK,LUM,0.935368517650,3
PGK,PNK,0.928500915376,4
PHC,TOY,0.999448764726,1
PHC,FAI,0.999144412298,2
PHC,SFG,0.999005663655,3
PHC,ABJ,0.998535881821,4
PHE,ADB,0.999659189398,1
PHE,KJI,0.999616555646,2
PHE,DAC,0.995476353801,3
PHE,HEK,0.993387388980,4
PHF,YMM,0.999102855228,1
PHF,QYG,0.999077791518,2
PHF,YXT,0.998950011826,3
PHF,TMP,0.998909435688,4
PHL,JGN,0.998555986633,1
PHL,EMA,0.997030896619,2
PHL,ESB,0.996633927483,3
PHL,BNA,0.994574379723,4
PHS,IDR,0.996939621451,1
PHS,IQN,0.996037368836,2
PHS,PIU,0.995010945020,3
PHS,URT,0.994500994436,4
PHX,PMV,0.995807149787,1
PHX,TKG,0.994221637991,2
PHX,PMC,0.993915838630,3
PHX,KIM,0.992915401342,4
PIA,BSR,0.999048154498,1
PIA,TLH,0.998995987546,2
PIA,VST,0.998844540915,3
PIA,YQB,0.997983212182,4
PIE,QOW,0.997697298001,1
PIE,VCP,0.992116178146,2
PIE,KOI,0.991036321472,3
PIE,CEI,0.990591677397,4
PIK,OSR,0.999477796963,1
PIK,ABQ,0.999334820166,2
PIK,UIO,0.998385784512,3
PIK,MEI,0.998335435599,4
PIS,ERS,0.999933009530,1
PIS,SFD,0.999231304985,2
PIS,WRO,0.999209192711,3
PIS,PMW,0.998095473956,4
PIT,HPN,0.998214795713,1
PIT,YZY,0.997717261102,2
PIT,MIR,0.997039433757,3
PIT,STR,0.996457424768,4
PIU,IDR,0.998071323569,1
PIU,PHS,0.995010945020,2
PIU,CPO,0.993085551812,3
PIU,IQN,0.991048313856,4
PKC,UTN,0.999751867061,1
PKC,BAL,0.998863522033,2
PKC,USM,0.997632617349,3
PKC,HAM,0.997468719384,4
PKN,JGS,0.999576913982,1
PKN,HSH,0.998677959548,2
PKN,TAE,0.996760292295,3
PKN,LGK,0.996375873968,4
PKR,LMM,0.977475761446,1
PKR,HLD,0.969972943048,2
PKR,PXU,0.953468370382,3
PKR,DAD,0.952434866144,4
PKU,APO,0.999645782820,1
PKU,TEN,0.997999213433,2
PKU,SDU,0.997332676148,3
PKU,KUV,0.987965858577,4
PKX,RPT,-0.698692084797,1
PKX,MZG,-10.080773116651,2
PKX,DMK,-10.162428506542,3
PKX,KNH,-13.500554281120,4
PKY,RUH,0.994117597257,1
PKY,ZNE,0.978654239437,2
PKY,YNT,0.975829781484,3
PKY,BRC,0.973452895694,4
PLM,BRO,0.996176860154,1
PLM,SHP,0.995762533786,2
PLM,STD,0.974736521315,3
PLM,THL,0.966498637628,4
PLN,IKA,0.999952248226,1
PLN,ISA,0.999236142492,2
PLN,HTA,0.999209698410,3
PLN,TRV,0.999027745372,4
PLQ,YRT,0.999974514088,1
PLQ,KVA,0.999754003381,2
PLQ,LRM,0.999601529914,3
PLQ,CWL,0.999572801501,4
PLS,TBU,0.999580027413,1
PLS,ATW,0.998584927492,2
PLS,DLA,0.998424001290,3
PLS,CAE,0.998134984743,4
PLU,MMY,0.997746130066,1
PLU,CJS,0.995656126605,2
PLU,TFN,0.991965920062,3
PLU,SDK,0.991676793905,4
PLW,AQG,0.997805640772,1
PLW,MNL,0.995928484028,2
PLW,RMQ,0.992636961916,3
PLW,LKO,0.990869931202,4
PLZ,HUN,0.999290493797,1
PLZ,LIH,0.999095267131,2
PLZ,MUN,0.997293768585,3
PLZ,VCE,0.997267771207,4
PMC,PHX,0.993915838630,1
PMC,DNH,0.993506656055,2
PMC,HFT,0.992271032756,3
PMC,FRO,0.990462320634,4
PMF,ROC,0.999058878210,1
PMF,ABJ,0.999009924375,2
PMF,FAI,0.998401393898,3
PMF,TOY,0.998097041470,4
PMG,AXF,0.999910984848,1
PMG,WOT,0.999568181818,2
PMG,TU_010-05,0.999482868364,3
PMG,TU_058-01,0.999340121723,4
PMI,TPE,0.997799919467,1
PMI,TWU,0.995998064493,2
PMI,ICN,0.987820151114,3
PMI,IXB,0.985210615663,4
PMO,RGN,0.999890425950,1
PMO,OBO,0.995803710793,2
PMO,PPP,0.995549148717,3
PMO,WNH,0.993721902033,4
PMR,TYS,0.999779207888,1
PMR,GDZ,0.998906333582,2
PMR,OUL,0.998131608196,3
PMR,SXM,0.998094753510,4
PMV,TKG,0.998414488204,1
PMV,KIM,0.997108251555,2
PMV,PHX,0.995807149787,3
PMV,PMC,0.989722988417,4
PMW,WRO,0.998886281245,1
PMW,PIS,0.998095473956,2
PMW,ERS,0.998028483486,3
PMW,SFD,0.997326778941,4
PMY,CHQ,0.998491552125,1
PMY,CHG,0.998090909091,2
PMY,BJV,0.997490934778,3
PMY,HMO,0.996025360184,4
PNA,BCD,0.999991806960,1
PNA,AYT,0.994275151356,2
PNA,TJQ,0.983531189309,3
PNA,CIH,0.982651985063,4
PNH,SSA,0.999042187646,1
PNH,DIG,0.998357786234,2
PNH,LAE,0.993404412359,3
PNH,LIS,0.992788676917,4
PNK,LUM,0.993132397726,1
PNK,CGK,0.991145149330,2
PNK,WXN,0.977464309338,3
PNK,KOP,0.966396153707,4
PNQ,AER,0.997756692338,1
PNQ,RUH,0.975820213945,2
PNQ,FUO,0.975444029356,3
PNQ,KDI,0.975140070377,4
PNR,NRK,0.999951140684,1
PNR,COO,0.999780531135,2
PNR,TU_022-04,0.999778286327,3
PNR,AES,0.998639063275,4
PNS,AAQ,0.998861168213,1
PNS,SVG,0.998541473222,2
PNS,ALB,0.998358832753,3
PNS,GYU,0.998290119672,4
PNZ,BBK,0.999649687392,1
PNZ,LOS,0.999522406451,2
PNZ,PRN,0.998101104589,3
PNZ,SSH,0.997113934806,4
POA,RGI,0.996385806003,1
POA,TGZ,0.995233404718,2
POA,NAP,0.994484669804,3
POA,TWF,0.993760027330,4
POL,PUJ,0.999694868713,1
POL,OMO,0.999566287878,2
POL,EMD,0.999488924487,3
POL,TAS,0.999028646562,4
POM,RSW,0.999946185174,1
POM,PUQ,0.999804479456,2
POM,TU_034-03,0.999119049212,3
POM,IZO,0.998346188791,4
POP,KGL,0.999845357225,1
POP,TU_039-01,0.999594944714,2
POP,TU_032-01,0.999434139293,3
POP,BIL,0.999416697517,4
POS,OPS,0.999383444727,1
POS,SAL,0.999236039580,2
POS,BQN,0.998852651796,3
POS,SNN,0.998323882774,4
POZ,ETZ,0.999613870239,1
POZ,AXM,0.999385893508,2
POZ,FEG,0.998884266478,3
POZ,LDB,0.997416649317,4
PPB,TUF,0.999812691374,1
PPB,MZT,0.999357480603,2
PPB,DYU,0.998610108165,3
PPB,TU_004-01,0.997666654301,4
PPP,WNH,0.998172753316,1
PPP,PMO,0.995549148717,2
PPP,RGN,0.995439574667,3
PPP,ECN,0.993223956256,4
PPS,EDL,0.998749647966,1
PPS,ZAT,0.996628435845,2
PPS,HYD,0.996047893635,3
PPS,IXL,0.993590906787,4
PPT,BVE,0.997188710601,1
PPT,DIJ,0.996354779988,2
PPT,TU_030-01,0.995223925829,3
PPT,LCG,0.994714715448,4
PQC,BOB,0.975656787009,1
PQC,IXS,0.973909500870,2
PQC,BPX,0.944379197840,3
PQC,HND,0.924214480651,4
PQQ,YTZ,0.999708835900,1
PQQ,LPI,0.999480367105,2
PQQ,LRS,0.999010011683,3
PQQ,KBP,0.998070910037,4
PRG,MLA,0.999980159565,1
PRG,IXM,0.998466580765,2
PRG,SYM,0.998435134780,3
PRG,SFL,0.997827809859,4
PRN,PNZ,0.998101104589,1
PRN,BBK,0.997750791981,2
PRN,LOS,0.997623511040,3
PRN,RIX,0.997115573048,4
PSA,CTG,0.999785646488,1
PSA,CWB,0.999375894595,2
PSA,CPH,0.998996070498,3
PSA,NDG,0.998902975476,4
PSC,ANU,0.999705967183,1
PSC,CHA,0.999272412353,2
PSC,BIL,0.998865679106,3
PSC,TU_032-01,0.998848237330,4
PSO,EAM,0.995392231961,1
PSO,CYI,0.992050251239,2
PSO,VIE,0.989811621842,3
PSO,NGO,0.988916071823,4
PSP,ZAD,0.998242512421,1
PSP,RKZ,0.997409670229,2
PSP,HAJ,0.997384263767,3
PSP,CMG,0.997375579320,4
PSR,IBA,0.999665789289,1
PSR,SDQ,0.999586952988,2
PSR,RIX,0.999584322955,3
PSR,ORK,0.998695268654,4
PSS,YEI,0.998901515152,1
PSS,KOI,0.994609848485,2
PSS,LBJ,0.993637370818,3
PSS,DLU,0.986242850361,4
PTP,OHE,0.999596736072,1
PTP,DTM,0.998691774397,2
PTP,SDE,0.998079690617,3
PTP,MRV,0.997807597045,4
PTY,NLT,0.997555403528,1
PTY,CNS,0.996750539080,2
PTY,ABY,0.996396312619,3
PTY,WAW,0.994498437394,4
PUF,MPM,0.999641018889,1
PUF,JAN,0.999519687671,2
PUF,MGQ,0.999005332927,3
PUF,BKO,0.998364587124,4
PUJ,OMO,0.999871419165,1
PUJ,POL,0.999694868713,2
PUJ,TAS,0.999333777849,3
PUJ,EMD,0.999183793200,4
PUQ,POM,0.999804479456,1
PUQ,RSW,0.999750664630,2
PUQ,TU_034-03,0.999314569756,3
PUQ,IZO,0.998541709335,4
PUS,TPP,0.998296936738,1
PUS,KMS,0.997882786024,2
PUS,UBP,0.991253262030,3
PUS,BOM,0.986537856713,4
PUY,DAB,0.998858247169,1
PUY,DAY,0.998792621914,2
PUY,UBA,0.998322071159,3
PUY,MLB,0.997970041856,4
PVA,MEC,0.998972508480,1
PVA,YIE,0.998446969697,2
PVA,TU_073-01,0.997704929449,3
PVA,RAS,0.997520794829,4
PVD,ORN,0.999868969437,1
PVD,NBE,0.999250976502,2
PVD,UDI,0.997609998933,3
PVD,MUX,0.997535257538,4
PVG,AJI,0.994559775000,1
PVG,DLC,0.982560491221,2
PVG,ITM,0.979161642907,3
PVG,RFP,0.971995149242,4
PVH,NBO,0.999852156098,1
PVH,ATM,0.999119787384,2
PVH,BOI,0.997901325666,3
PVH,VOG,0.997769675970,4
PVK,HRK,0.999222400504,1
PVK,KRS,0.997772442936,2
PVK,EIS,0.996766252858,3
PVK,CHO,0.996563545023,4
PVR,IPC,0.997223128176,1
PVR,SLZ,0.995859223327,2
PVR,UUD,0.995752417920,3
PVR,YYC,0.995108282860,4
PWM,LXR,0.998319649194,1
PWM,ROC,0.997237734045,2
PWM,LIT,0.997186354103,3
PWM,PMF,0.996296612255,4
PXO,KMJ,0.983039729019,1
PXO,MZH,0.982464015152,2
PXO,NQZ,0.980762425804,3
PXO,TIM,0.974787902762,4
PXU,XMN,0.984322635422,1
PXU,HLD,0.983495427334,2
PXU,LMM,0.975992608936,3
PXU,HND,0.965120971889,4
PZE,LLV,0.999359848485,1
PZE,HEL,0.998763329215,2
PZE,AOG,0.998327651516,3
PZE,SUF,0.996779316521,4
PZI,VVI,0.999228874883,1
PZI,SAT,0.997843413729,2
PZI,VIT,0.997583333334,3
PZI,JUH,0.997420454546,4
PZO,GDL,0.997272327988,1
PZO,BWI,0.997147136630,2
PZO,RCH,0.996022722670,3
PZO,JAI,0.994109869124,4
QGZ,BJX,0.999795304090,1
QGZ,XAP,0.999484425940,2
QGZ,CAY,0.998956512772,3
QGZ,GCI,0.997639009455,4
QOW,PIE,0.997697298001,1
QOW,VCP,0.994418880145,2
QOW,CEI,0.992894379396,3
QOW,KOI,0.988733619473,4
QRO,EUG,0.999953428458,1
QRO,FRW,0.999545037487,2
QRO,EBB,0.999182643599,3
QRO,ZAG,0.999177035087,4
QRW,TTT,0.990284090909,1
QRW,NKG,0.938157723122,2
QRW,WEF,0.935939715950,3
QRW,URC,0.931441585829,4
QSF,AAE,0.999694244149,1
QSF,RVN,0.999643173982,2
QSF,KBP,0.999641650786,3
QSF,SZZ,0.999399560464,4
QUO,VTZ,0.996346742228,1
QUO,DAT,0.995153062827,2
QUO,SKO,0.991237424094,3
QUO,TJU,0.988442098388,4
QYG,YMM,0.999974936290,1
QYG,TMP,0.999831644170,2
QYG,PHF,0.999077791518,3
QYG,GFK,0.998519844585,4
RAE,JOS,0.998405707402,1
RAE,CMF,0.997551426773,2
RAE,URY,0.997192181427,3
RAE,NGQ,0.996954949826,4
RAI,BVC,0.999857012162,1
RAI,HBE,0.998176065159,2
RAI,OUL,0.998132924879,3
RAI,TU_027-02,0.997175702034,4
RAJ,DBQ,0.998899415595,1
RAJ,UFA,0.998080581145,2
RAJ,OPO,0.997686138059,3
RAJ,KGI,0.992252724619,4
RAK,SGC,0.999914745509,1
RAK,CLO,0.999382649332,2
RAK,MRV,0.997335352523,3
RAK,EDI,0.997320480273,4
RAO,RNO,0.999131917887,1
RAO,VAS,0.998420484483,2
RAO,TXL,0.998398955659,3
RAO,HZH,0.998069346119,4
RAP,IDA,0.999778450160,1
RAP,SWF,0.999281894666,2
RAP,GPT,0.999103567447,3
RAP,MME,0.998976174208,4
RAR,AGU,0.999464255503,1
RAR,TGM,0.998831956708,2
RAR,DKA,0.998498331624,3
RAR,BHE,0.998463828245,4
RAS,TU_073-01,0.999815865380,1
RAS,KUH,0.998888978765,2
RAS,RGL,0.998385790582,3
RAS,PVA,0.997520794829,4
RBA,COS,0.999264566537,1
RBA,GUA,0.999221125460,2
RBA,MLM,0.999026346206,3
RBA,LLA,0.996309973245,4
RBR,SZF,0.999154529210,1
RBR,ABQ,0.998656258360,2
RBR,OSR,0.998513281563,3
RBR,PIK,0.997991078526,4
RCH,GDL,0.998750394682,1
RCH,PZO,0.996022722670,2
RCH,AQP,0.995353389357,3
RCH,BWI,0.993169859300,4
RDD,CAG,0.999316030031,1
RDD,MFK,0.999092803031,2
RDD,NRN,0.998199992414,3
RDD,OSL,0.997196735079,4
RDM,FAR,0.999907837364,1
RDM,LBE,0.999785972441,2
RDM,VBY,0.999578005897,3
RDM,LJU,0.999425772540,4
RDN,SFJ,0.999869615036,1
RDN,EUN,0.999751300164,2
RDN,TLL,0.998001114219,3
RDN,MSQ,0.997489474170,4
RDU,BME,0.999146571573,1
RDU,VLC,0.998693746775,2
RDU,KEF,0.998377604675,3
RDU,IRJ,0.997924749695,4
RDZ,BHM,0.999829389456,1
RDZ,SLL,0.999636161472,2
RDZ,ABX,0.998525386258,3
RDZ,MGF,0.998216097744,4
REC,FUE,0.999422658364,1
REC,IQT,0.997027895829,2
REC,JIU,0.994932069905,3
REC,NAG,0.986566396501,4
REG,STI,0.999828048833,1
REG,VDA,0.998733446581,2
REG,NDR,0.998286975899,3
REG,IPH,0.996829481350,4
REL,VIX,0.999713786273,1
REL,PEI,0.999296463885,2
REL,CJM,0.997932720213,3
REL,MDZ,0.997828809657,4
REN,PEW,0.998194971340,1
REN,AMM,0.997770274032,2
REN,MWZ,0.997162608746,3
REN,AFA,0.997146985413,4
REP,KGT,0.998254875403,1
REP,MAR,0.997859225383,2
REP,TAS,0.997271402277,3
REP,OMO,0.996733760961,4
RES,AJA,0.998352737019,1
RES,DGO,0.998019332811,2
RES,VSA,0.997599206649,3
RES,TLS,0.997572818857,4
REU,ALG,0.999179190656,1
REU,VGA,0.998358902492,2
REU,KTW,0.998061772797,3
REU,COR,0.997978327917,4
REX,CGR,0.999243286798,1
REX,ISP,0.995867788034,2
REX,KIJ,0.991088179781,3
REX,TFF,0.990780121647,4
RFP,IFP,0.997287878788,1
RFP,DLC,0.989434658021,2
RFP,PVG,0.971995149242,3
RFP,AJI,0.966554924242,4
RGA,VLL,0.998116477273,1
RGA,KMI,0.995971404928,2
RGA,TOL,0.995691287879,3
RGA,BSB,0.991657528339,4
RGI,POA,0.996385806003,1
RGI,RMU,0.994542168795,2
RGI,TGZ,0.991619210721,3
RGI,NAP,0.990870475807,4
RGL,KUH,0.999496811817,1
RGL,CCJ,0.998594481648,2
RGL,RAS,0.998385790582,3
RGL,OKJ,0.998249572113,4
RGN,PMO,0.999890425950,1
RGN,OBO,0.995913284843,2
RGN,PPP,0.995439574667,3
RGN,WNH,0.993612327983,4
RGS,LAN,0.999985656891,1
RGS,VAA,0.999622345706,2
RGS,YXJ,0.999074504283,3
RGS,TU_067-03,0.997690473450,4
RHO,AUS,0.997746994434,1
RHO,KLO,0.997401726294,2
RHO,NAJ,0.996995780901,3
RHO,OBO,0.994585270714,4
RHT,HNY,0.999884469697,1
RHT,TU_057-01,0.999535766482,2
RHT,TU_067-02,0.999487432635,3
RHT,EJN,0.999291666667,4
RIC,BGO,0.999580170207,1
RIC,OUD,0.999523706142,2
RIC,DUD,0.999485030230,3
RIC,BAX,0.997413181753,4
RIX,PSR,0.999584322955,1
RIX,IBA,0.999250112244,2
RIX,SDQ,0.999171275943,3
RIX,ORK,0.998279591609,4
RKS,BOH,0.999509039784,1
RKS,YKS,0.999147772216,2
RKS,LSP,0.998079666686,3
RKS,BDL,0.997362909561,4
RKT,SNU,0.998960387916,1
RKT,XNA,0.998105824192,2
RKT,GZP,0.997305108600,3
RKT,JKG,0.996617758134,4
RKV,FLR,0.999117066825,1
RKV,XCR,0.999095767858,2
RKV,STW,0.998977722353,3
RKV,UME,0.998976301732,4
RKZ,HAJ,0.999974593538,1
RKZ,CMG,0.999965909091,2
RKZ,PSP,0.997409670229,3
RKZ,VPS,0.996481138361,4
RLG,TU_065-03,0.998267158047,1
RLG,SZF,0.996492351326,2
RLG,RBR,0.995646880536,3
RLG,ABQ,0.994303138896,4
RLK,TVS,0.998963736565,1
RLK,EIN,0.998699522568,2
RLK,HEH,0.992056057643,3
RLK,DYG,0.985965195174,4
RMA,KOA,0.998827788753,1
RMA,CMH,0.998443433207,2
RMA,BIA,0.997636519474,3
RMA,MIR,0.995651016100,4
RMF,CBR,0.998379441112,1
RMF,SDE,0.997005728630,2
RMF,DTM,0.996393644850,3
RMF,OLB,0.996076784289,4
RMI,MTT,0.999654023418,1
RMI,JKL,0.999234270141,2
RMI,AGH,0.999152129040,3
RMI,SCN,0.999099997381,4
RMQ,LKO,0.998232969286,1
RMQ,PGD,0.995359689015,2
RMQ,AQG,0.994831321144,3
RMQ,PLW,0.992636961916,4
RMU,RDD,0.994906694841,1
RMU,RGI,0.994542168795,2
RMU,CAG,0.994222724872,3
RMU,MFK,0.993999497872,4
RNB,LET,0.993732954545,1
RNB,SBMT,0.988986742424,2
RNB,MZL,0.978532196970,3
RNB,MDW,0.946523816561,4
RNN,BMI,0.999898884632,1
RNN,TKU,0.998936628814,2
RNN,YXY,0.998903981460,3
RNN,TOE,0.998448506178,4
RNO,RAO,0.999131917887,1
RNO,HZH,0.998937428232,2
RNO,BHK,0.997605269307,3
RNO,JER,0.997603283963,4
RNS,FOG,0.999607831688,1
RNS,SEZ,0.999400857365,2
RNS,CHA,0.999241283382,3
RNS,ANU,0.998807728552,4
ROA,MLI,0.999990433039,1
ROA,JTC,0.999235912675,2
ROA,RTB,0.998388080873,3
ROA,CZM,0.997721671332,4
ROC,PMF,0.999058878210,1
ROC,LXR,0.998918084851,2
ROC,ABJ,0.998068802585,3
ROC,FAI,0.997460272108,4
ROI,HTS,0.996164772727,1
ROI,JZH,0.993241072996,2
ROI,CGD,0.988706784338,3
ROI,JNG,0.987421230527,4
ROK,NVT,0.998277756505,1
ROK,IXE,0.997552984715,2
ROK,OZZ,0.997455809047,3
ROK,LPB,0.996561019260,4
ROR,VOL,0.998463724473,1
ROR,FNA,0.998058649697,2
ROR,SVD,0.998037922571,3
ROR,LFT,0.997726994222,4
ROS,AVL,0.999516335423,1
ROS,IMP,0.999496075679,2
ROS,ARH,0.999291408265,3
ROS,MVD,0.999096231031,4
ROT,MLB,0.999389010241,1
ROT,VIL,0.999232705001,2
ROT,DAB,0.998500804928,3
ROT,SMI,0.998452511620,4
ROV,CMJ,0.999799742900,1
ROV,PBM,0.999193899745,2
ROV,XRY,0.998453099340,3
ROV,ABZ,0.997933022651,4
RPR,LYR,0.998476248199,1
RPR,SHJ,0.994467169028,2
RPR,HJJ,0.993994049288,3
RPR,TFS,0.993078780889,4
RPT,PKX,-0.698692084797,1
RPT,MZG,-8.382081031854,2
RPT,DMK,-8.463736421745,3
RPT,KNH,-11.801862196323,4
RRS,IVC,0.999928353750,1
RRS,TAM,0.999805855211,2
RRS,LMT,0.999441287878,3
RRS,ABZ,0.999022916267,4
RSA,SKT,0.999437915996,1
RSA,KLU,0.998649902894,2
RSA,SCW,0.998633608987,3
RSA,MKG,0.997920454545,4
RST,PED,0.999681676621,1
RST,YTS,0.998928840016,2
RST,MBS,0.998655972908,3
RST,EWN,0.996533121227,4
RSU,HDN,0.998596522388,1
RSU,OKA,0.989090895849,2
RSU,JNG,0.988201944055,3
RSU,CGD,0.986916390244,4
RSW,POM,0.999946185174,1
RSW,PUQ,0.999750664630,2
RSW,TU_034-03,0.999065234386,3
RSW,IZO,0.998292373965,4
RTB,BLJ,0.999184145967,1
RTB,MXJ,0.998579908278,2
RTB,MLI,0.998397647834,3
RTB,ROA,0.998388080873,4
RTM,JIQ,0.997518570140,1
RTM,KCZ,0.997202370253,2
RTM,MUC,0.996308182610,3
RTM,CBO,0.995444375335,4
RTW,OSD,0.999757706229,1
RTW,FWA,0.999012132979,2
RTW,SBP,0.998418772715,3
RTW,NLA,0.998192764873,4
RUH,PKY,0.994117597257,1
RUH,AER,0.978063521607,2
RUH,PNQ,0.975820213945,3
RUH,ZNE,0.972771836694,4
RUN,OER,0.999761636738,1
RUN,PAS,0.999185879162,2
RUN,BRI,0.998544361151,3
RUN,MAN,0.998408312307,4
RVN,SZZ,0.999756386482,1
RVN,QSF,0.999643173982,2
RVN,AAE,0.999337418131,3
RVN,KBP,0.999284824768,4
RXS,LHR,0.999204954637,1
RXS,TSF,0.991077234473,2
RXS,GTO,0.988822924482,3
RXS,ARU,0.986369916736,4
RYG,TU_027-02,0.999535413153,1
RYG,YWG,0.999262055875,2
RYG,HBE,0.998535050028,3
RYG,BES,0.997529762674,4
RZE,IEV,0.998994860955,1
RZE,MHT,0.998484018859,2
RZE,MSJ,0.998324265058,3
RZE,FAT,0.997830751319,4
SAH,WUX,0.843787222327,1
SAH,CSX,0.714990272425,2
SAH,HME,0.708654575502,3
SAH,SJW,0.700956814660,4
SAL,BQN,0.999616612216,1
SAL,POS,0.999236039580,2
SAL,SNN,0.999087843194,3
SAL,OKC,0.999013629377,4
SAN,DHN,0.999761459736,1
SAN,BTU,0.996138675007,2
SAN,HBA,0.993384251822,3
SAN,CNF,0.991192599653,4
SAP,INV,0.999958586484,1
SAP,LEX,0.998084324639,2
SAP,EXT,0.997564822070,3
SAP,FAR,0.995588369900,4
SAT,VIT,0.999739919605,1
SAT,JUH,0.999577040817,2
SAT,BAH,0.999102299778,3
SAT,AXT,0.998875766233,4
SAV,SJO,0.999558260728,1
SAV,JOI,0.998115569672,2
SAV,MKG,0.997916455611,3
SAV,TU_004-01,0.997715468359,4
SAW,SWA,0.984479040719,1
SAW,EDO,0.962327495771,2
SAW,BDJ,0.961107341626,3
SAW,HAN,0.950965252642,4
SBA,BRE,0.999809082959,1
SBA,MQP,0.999500951037,2
SBA,HRL,0.999204196319,3
SBA,ZQZ,0.999079004109,4
SBH,EGO,0.997780042790,1
SBH,MRA,0.997493174960,2
SBH,BET,0.997480597393,3
SBH,NKC,0.997044278532,4
SBJR,SIN,0.998076869317,1
SBJR,ILO,0.992224860458,2
SBJR,BVA,0.977878990446,3
SBJR,BKS,0.975955537618,4
SBMT,RNB,0.988986742424,1
SBMT,LET,0.982719696969,2
SBMT,MZL,0.967518939394,3
SBMT,MDW,0.957537074137,4
SBN,CRP,0.999528778370,1
SBN,EFL,0.999449979357,2
SBN,ACK,0.998863686216,3
SBN,ASE,0.998848281644,4
SBP,FWA,0.999406639736,1
SBP,RTW,0.998418772715,2
SBP,OSD,0.998176478944,3
SBP,NLA,0.996611537588,4
SBW,KKC,0.998608539749,1
SBW,FRL,0.988404651777,2
SBW,TCZ,0.987422307044,3
SBW,TIM,0.986600059098,4
SBY,TRK,0.997180465043,1
SBY,DED,0.996842132356,2
SBY,SVO,0.995447782644,3
